obj,pv
3305,0
3306,1.06213e+09
3307,1.79947e+09
3308,1.49328e+09
3309,1.40749e+09
3310,8.79423e+08
3311,2.68362e+08
3312,0
3313,6.63216e+08
3314,1.68148e+09
3315,9.45534e+08
3316,7.8326e+08
3317,1.27963e+09
3318,1.10565e+09
3319,0
3320,0
3321,8.28865e+08
3322,7.46247e+08
3323,0
3324,1.1919e+08
3325,1.8068e+09
3326,1.40555e+09
3327,1.39058e+09
3328,0
3329,0
3330,0
3331,0
3332,1.41363e+09
3333,0
3334,1.14254e+09
3335,3.15615e+08
3336,2.29626e+08
3337,0
3338,2.03029e+09
3339,9.64787e+08
3340,0
3341,0
3342,2.14385e+09
3343,4.77591e+08
3344,0
3345,0
3346,5.8319e+08
3347,1.14392e+09
3348,1.08605e+09
3349,0
3350,1.05027e+09
3351,0
3352,1.73719e+09
3353,0
3354,7.89504e+08
3355,5.64538e+08
3356,0
3357,0
3358,0
3359,2.12329e+09
3360,1.19899e+09
3361,0
3362,5.55401e+07
3363,2.68872e+08
3364,1.10671e+09
3365,3.68352e+07
3366,3.2684e+08
3367,0
3368,6.54428e+08
3369,1.27453e+09
3370,1.31856e+09
3371,0
3372,6.55906e+08
3373,1.87907e+09
3374,0
3375,0
3376,0
3377,9.10953e+08
3378,9.19959e+08
3379,1.17297e+09
3380,1.66253e+09
3381,3.2873e+08
3382,4.55217e+08
3383,1.03315e+09
3384,4.56245e+08
3385,2.41099e+08
3386,0
3387,1.0277e+09
3388,1.20006e+09
3389,0
3390,0
3391,1.65244e+09
3392,8.69952e+08
3393,5.62436e+07
3394,8.68011e+08
3395,0
3396,0
3397,0
3398,1.76776e+09
3399,0
3400,9.45238e+08
3401,1.79442e+09
3402,0
3403,0
3404,1.148e+09
3405,0
3406,5.99077e+08
3407,0
3408,4.83974e+08
3409,1.29546e+09
3410,0
3411,1.47096e+09
3412,0
3413,2.00632e+09
3414,2.05655e+08
3415,0
3416,0
3417,1.08e+09
3418,8.02662e+08
3419,1.62083e+09
3420,8.4273e+08
3421,1.26536e+09
3422,1.85887e+09
3423,1.94177e+09
3424,1.11211e+09
3425,2.00265e+09
3426,4.94545e+08
3427,1.83482e+09
3428,5.86977e+08
3429,6.37827e+08
3430,2.08893e+09
3431,8.17705e+08
3432,0
3433,1.78359e+09
3434,0
3435,1.13072e+08
3436,0
3437,1.92362e+09
3438,1.87262e+08
3439,1.0004e+08
3440,9.68615e+08
3441,0
3442,0
3443,1.53293e+09
3444,1.85417e+09
3445,1.09137e+08
3446,1.43723e+09
3447,0
3448,1.53873e+09
3449,0
3450,8.91462e+08
3451,0
3452,0
3453,1.99344e+09
3454,0
3455,1.22504e+09
3456,1.15336e+08
3457,0
3458,2.97753e+08
3459,6.27e+08
3460,0
3461,1.72887e+09
3462,0
3463,0
3464,1.10528e+09
3465,0
3466,0
3467,2.10802e+09
3468,9.19342e+08
3469,3.95163e+07
3470,7.86967e+08
3471,1.46945e+09
3472,2.18815e+08
3473,1.72153e+09
3474,1.59107e+09
3475,1.00991e+09
3476,1.90605e+09
3477,1.21729e+09
3478,2.10263e+09
3479,1.71406e+09
3480,7.9257e+08
3481,0
3482,1.21217e+09
3483,0
3484,2.0072e+09
3485,0
3486,0
3487,0
3488,0
3489,1.70744e+09
3490,4.88465e+07
3491,0
3492,0
3493,2.6353e+08
3494,1.56339e+09
3495,1.5423e+09
3496,1.46234e+09
3497,1.31604e+09
3498,0
3499,1.16337e+09
3500,1.32825e+09
3501,1.7169e+09
3502,0
3503,2.14247e+09
3504,4.86667e+08
3505,0
3506,0
3507,2.75653e+08
3508,6.35937e+08
3509,1.32504e+09
3510,0
3511,0
3512,1.72424e+09
3513,9.47944e+08
3514,7.20042e+08
3515,1.45198e+09
3516,0
3517,3.69239e+08
3518,0
3519,1.12973e+09
3520,0
3521,0
3522,1.84494e+09
3523,3.56768e+06
3524,0
3525,0
3526,3.22077e+08
3527,1.76334e+09
3528,0
3529,0
3530,1.54943e+09
3531,0
3532,5.44998e+08
3533,0
3534,9.76681e+08
3535,4.38782e+08
3536,0
3537,2.12003e+09
3538,1.62641e+09
3539,0
3540,2.06339e+09
3541,0
3542,1.45474e+09
3543,1.45829e+09
3544,8.04131e+08
3545,0
3546,0
3547,1.29213e+09
3548,4.17635e+08
3549,0
3550,5.27408e+08
3551,1.33525e+09
3552,0
3553,0
3554,1.86562e+09
3555,0
3556,1.4851e+09
3557,0
3558,9.4724e+08
3559,1.04318e+09
3560,1.65351e+09
3561,0
3562,2.20288e+08
3563,1.01201e+08
3564,0
3565,8.94514e+08
3566,4.86033e+08
3567,6.47016e+08
3568,5.54957e+06
3569,3.96985e+08
3570,0
3571,1.16788e+09
3572,1.77153e+09
3573,0
3574,0
3575,7.16604e+07
3576,1.54308e+08
3577,3.12571e+08
3578,5.75838e+08
3579,6.31779e+08
3580,2.04153e+09
3581,2.67788e+07
3582,1.71692e+09
3583,0
3584,1.72044e+09
3585,0
3586,1.86501e+09
3587,5.1553e+07
3588,2.0151e+09
3589,4.26916e+08
3590,0
3591,7.18381e+08
3592,3.66219e+08
3593,0
3594,1.90823e+09
3595,1.08593e+09
3596,5.56272e+08
3597,4.68939e+08
3598,2.01086e+09
3599,1.50552e+09
3600,0
3601,1.26099e+09
3602,0
3603,0
3604,0
3605,8.40669e+08
3606,5.59986e+08
3607,8.3442e+08
3608,0
3609,8.69582e+08
3610,1.30451e+09
3611,1.51781e+09
3612,7.01099e+08
3613,0
3614,1.75274e+09
3615,0
3616,1.46591e+09
3617,1.42828e+09
3618,1.95952e+09
3619,0
3620,8.74788e+08
3621,1.57284e+09
3622,7.00506e+08
3623,0
3624,9.42171e+08
3625,1.1503e+09
3626,6.07243e+08
3627,6.04209e+08
3628,1.49805e+09
3629,4.85324e+08
3630,7.84704e+08
3631,1.80309e+09
3632,0
3633,1.35709e+09
3634,0
3635,1.47486e+08
3636,2.12737e+09
3637,9.95225e+08
3638,0
3639,1.58321e+09
3640,0
3641,1.00103e+09
3642,0
3643,0
3644,0
3645,3.85559e+08
3646,0
3647,1.08093e+09
3648,3.93928e+08
3649,0
3650,1.24103e+09
3651,0
3652,1.90894e+09
3653,1.59258e+09
3654,8.74281e+08
3655,0
3656,1.61543e+09
3657,1.08242e+09
3658,2.83322e+08
3659,1.39629e+09
3660,2.31444e+08
3661,3.43193e+08
3662,3.68639e+08
3663,0
3664,8.11878e+08
3665,1.73614e+09
3666,1.78579e+09
3667,0
3668,6.54224e+08
3669,3.11846e+08
3670,1.4589e+09
3671,2.08603e+09
3672,1.80175e+09
3673,0
3674,3.01448e+08
3675,1.50314e+09
3676,0
3677,2.91994e+08
3678,8.54181e+08
3679,0
3680,8.76716e+07
3681,4.69569e+08
3682,1.42901e+09
3683,0
3684,0
3685,1.04965e+09
3686,6.32654e+08
3687,0
3688,1.42612e+09
3689,9.10888e+08
3690,2.01834e+09
3691,4.21074e+08
3692,8.80132e+07
3693,5.46361e+08
3694,1.53395e+09
3695,1.78984e+09
3696,1.70165e+09
3697,1.09332e+09
3698,1.32618e+09
3699,0
3700,0
3701,1.67306e+09
3702,9.4713e+08
3703,0
3704,9.92595e+08
3705,2.01383e+09
3706,1.48874e+09
3707,5.93569e+08
3708,0
3709,0
3710,2.00491e+09
3711,2.02107e+09
3712,0
3713,1.19322e+09
3714,7.7573e+08
3715,1.89831e+09
3716,1.79418e+09
3717,0
3718,1.02164e+09
3719,2.75979e+08
3720,1.55619e+09
3721,0
3722,3.03671e+08
3723,7.51665e+07
3724,1.07463e+09
3725,9.8939e+08
3726,1.57787e+09
3727,6.77082e+08
3728,1.96341e+09
3729,0
3730,9.93325e+08
3731,3.01746e+08
3732,1.0021e+09
3733,8.97906e+08
3734,0
3735,8.13645e+08
3736,9.0591e+07
3737,0
3738,0
3739,1.92808e+09
3740,1.28643e+09
3741,2.06061e+09
3742,0
3743,2.11367e+09
3744,2.03713e+09
3745,2.00699e+09
3746,2.06354e+09
3747,0
3748,1.4415e+09
3749,0
3750,1.73048e+09
3751,0
3752,0
3753,0
3754,0
3755,1.0496e+09
3756,4.10401e+08
3757,0
3758,0
3759,7.13358e+08
3760,2.39545e+08
3761,0
3762,0
3763,0
3764,4.23343e+08
3765,3.12144e+08
3766,1.7905e+09
3767,1.99408e+09
3768,5.22096e+08
3769,9.20061e+08
3770,1.30458e+09
3771,1.55059e+09
3772,2.03022e+09
3773,1.50589e+09
3774,8.53826e+08
3775,1.34201e+09
3776,9.03475e+08
3777,2.06519e+09
3778,8.53146e+08
3779,0
3780,1.1796e+09
3781,4.96594e+08
3782,2.06056e+09
3783,5.98635e+07
3784,0
3785,1.70158e+09
3786,7.1362e+08
3787,1.41914e+09
3788,1.43838e+09
3789,3.31863e+08
3790,1.89751e+09
3791,1.6437e+08
3792,0
3793,2.31763e+08
3794,2.03472e+09
3795,0
3796,6.53549e+07
3797,6.87195e+08
3798,2.19003e+08
3799,1.36711e+09
3800,2.78194e+08
3801,6.27843e+08
3802,1.0129e+09
3803,2.96059e+08
3804,0
3805,0
3806,1.78116e+09
3807,0
3808,0
3809,2.03386e+09
3810,0
3811,0
3812,3.01701e+08
3813,0
3814,6.8477e+08
3815,1.53501e+07
3816,4.51356e+08
3817,0
3818,0
3819,0
3820,5.19446e+08
3821,2.84698e+07
3822,1.96292e+09
3823,1.22544e+09
3824,0
3825,1.8422e+09
3826,6.40804e+08
3827,1.13036e+09
3828,6.63081e+08
3829,1.9669e+08
3830,1.21049e+07
3831,1.95931e+09
3832,9.37278e+08
3833,0
3834,6.40956e+08
3835,6.52111e+07
3836,2.43983e+08
3837,1.91175e+09
3838,0
3839,3.12687e+08
3840,4.53213e+08
3841,6.45921e+08
3842,1.83054e+09
3843,0
3844,0
3845,0
3846,5.84637e+08
3847,1.9653e+07
3848,0
3849,0
3850,5.1527e+07
3851,1.78941e+08
3852,1.30846e+09
3853,0
3854,1.649e+09
3855,1.09023e+09
3856,0
3857,9.99666e+08
3858,0
3859,0
3860,6.14747e+08
3861,1.61034e+09
3862,2.29198e+08
3863,1.9429e+09
3864,1.054e+09
3865,4.38988e+08
3866,1.42533e+09
3867,0
3868,0
3869,0
3870,1.52788e+09
3871,8.87118e+08
3872,1.08623e+09
3873,2.10355e+09
3874,8.72008e+08
3875,0
3876,0
3877,1.44708e+09
3878,1.69452e+09
3879,0
3880,0
3881,0
3882,0
3883,1.91597e+09
3884,1.63651e+09
3885,1.26664e+09
3886,1.44357e+09
3887,0
3888,1.23504e+08
3889,0
3890,5.04544e+08
3891,1.53346e+09
3892,1.26695e+09
3893,1.34463e+09
3894,3.39855e+08
3895,0
3896,0
3897,2.36646e+08
3898,3.85238e+08
3899,1.83891e+08
3900,1.45492e+09
3901,9.81724e+08
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,1.42975e+09
3910,0
3911,1.88494e+09
3912,1.6024e+09
3913,6.56683e+08
3914,1.00041e+09
3915,1.39475e+09
3916,0
3917,0
3918,1.79305e+09
3919,0
3920,7.77204e+08
3921,1.14008e+09
3922,0
3923,9.00064e+08
3924,2.64713e+07
3925,0
3926,3.5447e+08
3927,1.63418e+09
3928,1.22341e+09
3929,0
3930,1.57761e+09
3931,0
3932,0
3933,5.538e+08
3934,5.82114e+08
3935,2.02448e+09
3936,7.60092e+08
3937,4.11477e+08
3938,2.11961e+09
3939,4.96408e+08
3940,0
3941,1.24363e+08
3942,0
3943,6.21077e+08
3944,1.09185e+09
3945,1.80479e+08
3946,1.93266e+08
3947,9.75052e+07
3948,1.01244e+09
3949,1.67071e+09
3950,3.6754e+08
3951,1.02451e+09
3952,0
3953,4.01162e+08
3954,0
3955,0
3956,1.15778e+09
3957,0
3958,6.22881e+08
3959,0
3960,1.02772e+09
3961,0
3962,4.47802e+08
3963,0
3964,0
3965,7.59565e+08
3966,0
3967,2.74184e+08
3968,0
3969,8.81368e+07
3970,0
3971,2.00447e+09
3972,1.08822e+09
3973,5.04769e+08
3974,3.59476e+08
3975,4.62586e+08
3976,0
3977,1.28533e+09
3978,0
3979,8.11078e+07
3980,4.53796e+08
3981,0
3982,1.27017e+09
3983,0
3984,0
3985,3.22077e+08
3986,0
3987,8.096e+08
3988,1.71938e+09
3989,6.62375e+08
3990,1.17603e+08
3991,8.79449e+08
3992,0
3993,0
3994,0
3995,1.14422e+09
3996,0
3997,0
3998,2.05953e+09
3999,1.64316e+09
4000,1.33948e+09
4001,0
4002,1.28702e+09
4003,1.43837e+09
4004,1.10211e+09
4005,4.13604e+08
4006,0
4007,0
4008,0
4009,0
4010,1.19399e+08
4011,8.05637e+08
4012,0
4013,4.7978e+08
4014,4.38469e+08
4015,1.66026e+09
4016,9.54856e+08
4017,4.02734e+08
4018,6.08744e+08
4019,1.4772e+09
4020,1.6359e+09
4021,1.14044e+09
4022,1.31706e+09
4023,1.93368e+09
4024,1.00462e+09
4025,0
4026,0
4027,0
4028,0
4029,7.77563e+08
4030,3.55821e+08
4031,9.52768e+08
4032,8.12938e+08
4033,9.52428e+08
4034,1.92453e+09
4035,1.85512e+09
4036,1.42776e+09
4037,1.32067e+09
4038,2.06219e+09
4039,0
4040,1.85582e+09
4041,0
4042,2.14545e+09
4043,0
4044,1.98898e+09
4045,1.39482e+09
4046,8.39578e+08
4047,0
4048,1.45323e+09
4049,0
4050,0
4051,0
4052,0
4053,1.25604e+09
4054,0
4055,0
4056,2.29318e+08
4057,1.438e+09
4058,0
4059,9.17977e+08
4060,0
4061,1.81519e+09
4062,1.17536e+08
4063,2.872e+08
4064,1.38964e+09
4065,1.38737e+09
4066,0
4067,1.23932e+09
4068,0
4069,0
4070,0
4071,0
4072,1.88192e+09
4073,0
4074,7.54522e+08
4075,0
4076,1.23233e+08
4077,3.37286e+08
4078,0
4079,0
4080,2.11393e+09
4081,1.36004e+09
4082,0
4083,0
4084,1.42974e+09
4085,1.56535e+09
4086,0
4087,7.0347e+08
4088,1.2589e+09
4089,1.73497e+09
4090,0
4091,2.13999e+09
4092,1.31609e+09
4093,1.43483e+09
4094,0
4095,0
4096,1.32467e+09
4097,0
4098,0
4099,0
4100,1.76389e+09
4101,0
4102,0
4103,0
4104,1.5394e+09
4105,2.42782e+08
4106,1.86367e+09
4107,1.41021e+09
4108,1.67021e+09
4109,2.06898e+09
4110,1.52874e+09
4111,0
4112,0
4113,0
4114,0
4115,1.74722e+09
4116,8.94952e+08
4117,1.9758e+09
4118,3.0019e+08
4119,1.26296e+09
4120,0
4121,0
4122,1.01208e+09
4123,0
4124,7.69965e+08
4125,2.33394e+07
4126,3.80274e+08
4127,3.4115e+08
4128,7.06327e+08
4129,1.69454e+09
4130,0
4131,0
4132,1.26242e+08
4133,1.42611e+09
4134,0
4135,2.64165e+08
4136,1.1693e+09
4137,1.80119e+09
4138,0
4139,0
4140,0
4141,1.99624e+08
4142,0
4143,1.23286e+09
4144,1.79227e+09
4145,1.63978e+09
4146,1.83399e+09
4147,0
4148,0
4149,4.10607e+08
4150,1.66753e+09
4151,0
4152,2.0226e+08
4153,5.28435e+08
4154,1.48661e+09
4155,1.75191e+09
4156,0
4157,6.24086e+08
4158,1.96107e+08
4159,9.17346e+08
4160,7.25927e+08
4161,6.29e+08
4162,2.09551e+09
4163,2.63721e+08
4164,0
4165,1.62448e+09
4166,0
4167,1.39323e+09
4168,1.50223e+09
4169,7.66231e+08
4170,0
4171,0
4172,2.00545e+09
4173,0
4174,5.72055e+08
4175,0
4176,1.83094e+09
4177,0
4178,0
4179,2.20565e+08
4180,0
4181,1.3973e+07
4182,0
4183,0
4184,1.51015e+09
4185,1.34184e+09
4186,0
4187,1.37637e+09
4188,9.38174e+08
4189,0
4190,8.29652e+08
4191,0
4192,0
4193,1.74478e+07
4194,0
4195,1.40108e+08
4196,0
4197,2.1343e+09
4198,0
4199,0
4200,1.413e+09
4201,1.96156e+09
4202,4.88979e+08
4203,6.92648e+08
4204,1.47245e+09
4205,2.03447e+09
4206,0
4207,0
4208,1.1507e+09
4209,0
4210,3.53589e+08
4211,0
4212,0
4213,1.15351e+09
4214,0
4215,2.00081e+08
4216,1.98978e+09
4217,0
4218,6.3185e+08
4219,1.20793e+09
4220,1.02739e+09
4221,0
4222,3.30169e+08
4223,0
4224,0
4225,0
4226,1.27866e+09
4227,1.83491e+08
4228,7.54978e+08
4229,6.92606e+08
4230,6.33671e+08
4231,0
4232,3.9186e+08
4233,0
4234,1.22137e+09
4235,9.67563e+08
4236,1.51593e+08
4237,8.36837e+08
4238,1.3515e+09
4239,0
4240,4.46114e+08
4241,0
4242,0
4243,1.86291e+09
4244,4.41961e+08
4245,0
4246,0
4247,0
4248,7.28356e+08
4249,8.92791e+08
4250,0
4251,1.2044e+09
4252,4.11573e+08
4253,0
4254,2.9784e+07
4255,0
4256,0
4257,1.64057e+08
4258,3.69847e+08
4259,2.04027e+09
4260,7.75718e+08
4261,9.92064e+08
4262,0
4263,0
4264,0
4265,1.20444e+09
4266,0
4267,2.09948e+09
4268,0
4269,0
4270,1.11928e+09
4271,1.57694e+09
4272,0
4273,0
4274,0
4275,1.8295e+09
4276,0
4277,2.10793e+09
4278,1.52595e+09
4279,0
4280,0
4281,6.65258e+08
4282,1.04338e+09
4283,0
4284,9.48327e+08
4285,1.48359e+08
4286,1.52606e+09
4287,1.50526e+09
4288,7.58345e+08
4289,2.08347e+09
4290,3.94903e+08
4291,0
4292,1.71231e+09
4293,0
4294,1.72436e+09
4295,0
4296,1.75612e+09
4297,1.50553e+09
4298,2.05617e+09
4299,1.62773e+09
4300,0
4301,1.35343e+09
4302,0
4303,4.1925e+08
4304,0
4305,1.57888e+09
4306,1.61027e+09
4307,0
4308,0
4309,1.84814e+09
4310,1.43052e+09
4311,1.26337e+09
4312,1.06515e+09
4313,0
4314,1.35493e+09
4315,0
4316,2.14703e+09
4317,1.36768e+09
4318,1.92796e+09
4319,1.35297e+09
4320,1.5017e+09
4321,0
4322,1.85904e+09
4323,0
4324,0
4325,9.47764e+08
4326,1.18565e+09
4327,4.26011e+08
4328,1.08048e+09
4329,9.30971e+08
4330,1.83372e+09
4331,0
4332,9.70954e+08
4333,1.69494e+09
4334,0
4335,1.02938e+07
4336,1.50232e+09
4337,0
4338,0
4339,1.8983e+09
4340,4.13524e+06
4341,0
4342,1.48597e+09
4343,9.98497e+08
4344,5.43774e+08
4345,0
4346,1.21811e+09
4347,0
4348,6.33135e+08
4349,8.33411e+08
4350,0
4351,3.73083e+08
4352,1.42571e+09
4353,1.51171e+09
4354,8.053e+08
4355,7.67044e+08
4356,1.45044e+09
4357,2.07501e+09
4358,4.52789e+08
4359,4.65478e+08
4360,7.11539e+08
4361,1.80914e+09
4362,6.88036e+08
4363,1.90503e+09
4364,1.18903e+09
4365,9.15051e+07
4366,1.5589e+09
4367,1.74483e+09
4368,3.2586e+08
4369,1.41552e+09
4370,3.4452e+08
4371,1.87411e+09
4372,1.95351e+09
4373,1.57943e+09
4374,0
4375,8.49134e+08
4376,0
4377,0
4378,1.63128e+09
4379,1.81009e+08
4380,0
4381,0
4382,1.67344e+09
4383,0
4384,1.1642e+09
4385,0
4386,3.23471e+08
4387,0
4388,9.85134e+08
4389,5.91873e+08
4390,2.13979e+09
4391,0
4392,8.2217e+08
4393,1.48723e+09
4394,0
4395,1.20043e+09
4396,1.06703e+09
4397,0
4398,1.94073e+09
4399,0
4400,9.09875e+08
4401,0
4402,0
4403,0
4404,1.3349e+09
4405,0
4406,0
4407,0
4408,2.81125e+08
4409,2.14477e+09
4410,1.33606e+09
4411,1.18295e+09
4412,1.18065e+09
4413,1.10725e+09
4414,1.29694e+09
4415,0
4416,0
4417,0
4418,1.58978e+09
4419,0
4420,0
4421,2.00994e+09
4422,0
4423,2.09912e+09
4424,2.1374e+09
4425,0
4426,1.44234e+09
4427,1.35374e+09
4428,0
4429,0
4430,0
4431,0
4432,5.95163e+08
4433,8.06231e+07
4434,0
4435,1.34812e+09
4436,4.63454e+08
4437,1.46829e+09
4438,1.597e+09
4439,2.14433e+09
4440,1.56347e+07
4441,6.5363e+08
4442,1.74232e+09
4443,0
4444,0
4445,0
4446,9.38725e+08
4447,0
4448,7.86704e+08
4449,4.14914e+08
4450,1.57282e+09
4451,0
4452,2.11484e+09
4453,2.06475e+09
4454,2.01152e+09
4455,0
4456,7.63405e+08
4457,1.1328e+09
4458,2.12318e+09
4459,1.75916e+09
4460,4.80752e+08
4461,0
4462,1.09923e+09
4463,0
4464,1.82398e+09
4465,1.88423e+09
4466,1.75517e+09
4467,3.00962e+08
4468,0
4469,0
4470,8.1948e+08
4471,4.17914e+08
4472,3.63028e+08
4473,3.70958e+08
4474,1.81564e+08
4475,1.10219e+09
4476,9.88602e+08
4477,8.6877e+08
4478,1.3618e+09
4479,1.20286e+09
4480,1.23977e+09
4481,1.37702e+09
4482,4.87767e+07
4483,0
4484,1.6021e+09
4485,5.30008e+08
4486,0
4487,6.38491e+08
4488,1.41784e+09
4489,1.93699e+08
4490,2.03751e+09
4491,1.07941e+08
4492,6.75836e+07
4493,2.03788e+09
4494,0
4495,0
4496,1.29229e+08
4497,1.55621e+09
4498,0
4499,0
4500,0
4501,1.5343e+09
4502,0
4503,0
4504,5.06722e+08
4505,0
4506,1.57295e+09
4507,0
4508,0
4509,1.38932e+09
4510,4.69687e+08
4511,4.04929e+08
4512,0
4513,1.5059e+09
4514,0
4515,1.11615e+09
4516,9.51787e+08
4517,1.62858e+09
4518,9.47486e+08
4519,0
4520,0
4521,1.88921e+09
4522,1.90869e+09
4523,1.96029e+09
4524,8.85819e+08
4525,1.92157e+09
4526,0
4527,1.95607e+09
4528,1.26869e+08
4529,2.99885e+08
4530,1.11368e+09
4531,1.41573e+09
4532,0
4533,1.43177e+09
4534,0
4535,0
4536,1.54339e+09
4537,1.44757e+09
4538,1.28777e+09
4539,2.35281e+08
4540,2.00348e+09
4541,7.59416e+07
4542,8.63219e+07
4543,1.40875e+09
4544,0
4545,0
4546,1.24222e+09
4547,0
4548,2.05918e+09
4549,1.97413e+09
4550,1.70608e+09
4551,1.15301e+09
4552,1.3544e+09
4553,1.84346e+09
4554,0
4555,6.06502e+07
4556,2.2135e+08
4557,1.17285e+09
4558,1.24566e+09
4559,4.80362e+08
4560,1.44039e+09
4561,1.2823e+09
4562,1.50749e+09
4563,0
4564,1.07804e+09
4565,0
4566,3.78474e+08
4567,0
4568,1.47383e+09
4569,5.62617e+08
4570,0
4571,1.35658e+09
4572,1.46025e+09
4573,0
4574,7.13662e+08
4575,0
4576,7.61608e+08
4577,8.33253e+08
4578,5.22744e+08
4579,1.19769e+09
4580,0
4581,0
4582,0
4583,0
4584,3.05795e+08
4585,6.97724e+08
4586,0
4587,9.74944e+08
4588,1.51762e+09
4589,1.31167e+08
4590,0
4591,0
4592,6.37716e+08
4593,0
4594,2.64062e+08
4595,6.34269e+08
4596,1.41229e+08
4597,0
4598,1.56964e+09
4599,1.61235e+09
4600,7.93845e+08
4601,0
4602,1.40897e+09
4603,6.57312e+08
4604,2.47697e+08
4605,1.45728e+09
4606,7.42098e+08
4607,0
4608,1.83312e+09
4609,7.63828e+08
4610,1.39451e+09
4611,1.28244e+09
4612,0
4613,0
4614,1.53443e+09
4615,1.6731e+09
4616,2.82276e+08
4617,1.6113e+09
4618,7.75113e+08
4619,7.69069e+08
4620,0
4621,1.61264e+09
4622,7.36611e+08
4623,6.77001e+08
4624,0
4625,0
4626,0
4627,0
4628,8.46934e+08
4629,0
4630,1.30186e+09
4631,1.78598e+09
4632,6.10516e+08
4633,0
4634,1.35137e+09
4635,2.02089e+09
4636,1.85565e+09
4637,0
4638,0
4639,0
4640,0
4641,0
4642,5.29862e+08
4643,1.92723e+09
4644,0
4645,1.6773e+09
4646,2.1072e+09
4647,0
4648,0
4649,1.92767e+09
4650,8.81668e+08
4651,1.70283e+09
4652,1.13405e+09
4653,0
4654,1.08057e+09
4655,3.54225e+08
4656,0
4657,3.76679e+07
4658,0
4659,5.64096e+08
4660,1.47283e+09
4661,3.79851e+08
4662,0
4663,0
4664,1.42622e+09
4665,1.86711e+09
4666,0
4667,0
4668,1.78578e+09
4669,2.57936e+08
4670,7.3999e+07
4671,1.05329e+09
4672,0
4673,1.60681e+08
4674,1.98964e+09
4675,0
4676,1.45116e+09
4677,1.43417e+09
4678,0
4679,0
4680,0
4681,2.13732e+09
4682,6.138e+08
4683,1.05164e+09
4684,0
4685,1.46363e+09
4686,1.34518e+09
4687,1.38203e+09
4688,9.12127e+08
4689,1.07154e+09
4690,1.60462e+09
4691,0
4692,8.9422e+08
4693,0
4694,0
4695,1.84183e+08
4696,1.05637e+09
4697,6.42391e+08
4698,1.48744e+09
4699,1.87859e+09
4700,0
4701,0
4702,2.08126e+09
4703,0
4704,0
4705,0
4706,0
4707,1.78743e+09
4708,1.43816e+08
4709,2.72106e+08
4710,9.62279e+08
4711,0
4712,0
4713,9.93228e+08
4714,0
4715,3.943e+08
4716,0
4717,1.04667e+09
4718,8.60709e+08
4719,3.23905e+08
4720,2.02935e+09
4721,0
4722,7.90292e+08
4723,2.11258e+09
4724,1.56585e+09
4725,0
4726,1.19272e+08
4727,0
4728,0
4729,4.55465e+08
4730,1.80959e+08
4731,0
4732,7.05942e+08
4733,0
4734,1.62152e+09
4735,1.52384e+09
4736,2.12508e+09
4737,0
4738,1.50785e+09
4739,8.62804e+08
4740,0
4741,2.12924e+09
4742,0
4743,0
4744,2.00908e+09
4745,0
4746,1.79111e+09
4747,9.03591e+08
4748,3.88775e+08
4749,0
4750,4.7605e+08
4751,0
4752,1.43674e+09
4753,1.76615e+09
4754,1.17026e+09
4755,0
4756,1.00285e+09
4757,6.76322e+08
4758,0
4759,5.48436e+08
4760,1.58773e+09
4761,0
4762,1.18222e+09
4763,0
4764,1.54675e+09
4765,1.85849e+08
4766,1.35623e+09
4767,1.90996e+08
4768,0
4769,2.0795e+09
4770,0
4771,1.90514e+09
4772,9.09342e+08
4773,0
4774,1.07625e+09
4775,2.57285e+08
4776,0
4777,4.04108e+08
4778,1.85099e+09
4779,7.58534e+08
4780,0
4781,0
4782,1.25291e+09
4783,0
4784,0
4785,0
4786,0
4787,1.45444e+09
4788,1.7555e+09
4789,1.19529e+09
4790,0
4791,5.00586e+08
4792,0
4793,1.68487e+09
4794,1.66195e+08
4795,1.63106e+09
4796,1.35289e+08
4797,0
4798,0
4799,0
4800,9.29823e+08
4801,1.08345e+09
4802,0
4803,0
4804,8.29868e+08
4805,0
4806,0
4807,1.16361e+09
4808,0
4809,0
4810,3.94503e+08
4811,1.05964e+09
4812,0
4813,0
4814,1.38122e+09
4815,2.11091e+09
4816,9.30299e+08
4817,1.61588e+08
4818,0
4819,1.85542e+09
4820,6.85865e+08
4821,0
4822,8.43142e+08
4823,1.81552e+09
4824,1.55049e+09
4825,1.78569e+09
4826,2.54373e+08
4827,1.12031e+09
4828,1.34457e+09
4829,1.48369e+09
4830,0
4831,0
4832,1.91181e+09
4833,1.72984e+09
4834,0
4835,0
4836,1.40484e+09
4837,1.99482e+09
4838,0
4839,1.33805e+09
4840,0
4841,0
4842,1.01639e+09
4843,9.48067e+08
4844,1.24075e+09
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,1.79256e+09
4852,1.98571e+09
4853,6.14202e+07
4854,1.52591e+09
4855,1.32004e+09
4856,1.73098e+09
4857,1.43611e+08
4858,9.77676e+08
4859,0
4860,1.11617e+09
4861,3.29018e+07
4862,0
4863,0
4864,2.08954e+09
4865,0
4866,1.65489e+09
4867,0
4868,0
4869,2.13313e+08
4870,0
4871,5.33407e+08
4872,1.18667e+09
4873,1.59038e+09
4874,1.38071e+08
4875,0
4876,1.37396e+09
4877,0
4878,1.33891e+09
4879,1.29399e+09
4880,0
4881,1.46049e+09
